identifier,source_id,source,web,onset,expires,location_name,country,continent,latitude,longitude,Type: Coastal Flood,Type: Flash Flood,Type: Inland Flood,Type: River Flood,Type: Storm Surge,Type: Unknown,Type: Landslide,Cause: Dam Break,Cause: Extreme Rainfall,Cause: Ice Jam,Cause: High Tide,Cause: Long Term Rainfall,Cause: Reservoir Release,Cause: Snowmelt,Cause: Soil Saturation,Cause: Storm Surge,Cause: Tsunami,Cause: Unknown,affected_quantitative,agriculture_quantitative,communications_quantitative,cultural_heritage_quantitative,death_quantitative,education_quantitative,environment_description,environment_quantitative,evacuated_quantitative,forest_quantitative,health_sector_quantitative,heritage_quantitative,houses_damaged_quantitative,houses_destroyed_quantitative,industry_quantitative,injured_quantitative,magnitude_description,missing_quantitative,roads_quantitative,spatial_extent_quantitative,transport_quantitative
499.0,14881,FloodList,http://floodlist.com/america/canada-estevan-saskatchewan-july-2016,2016-07-10T00:00:00,2016-07-13T00:00:00,Arborfield,Canada,North America,53.1039278,-103.66088030000003,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Arborfield - 400.0 people,,,,,,,,Estevan - rainfall = 127.0 mm in 24 hours,,,,
500.0,14881,FloodList,http://floodlist.com/america/canada-estevan-saskatchewan-july-2016,2016-07-10T00:00:00,2016-07-13T00:00:00,Carrot River,Canada,North America,53.28020859999999,-103.58752600000003,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Arborfield - 400.0 people,,,,,,,,Estevan - rainfall = 127.0 mm in 24 hours,,,,
501.0,14881,FloodList,http://floodlist.com/america/canada-estevan-saskatchewan-july-2016,2016-07-10T00:00:00,2016-07-13T00:00:00,Estevan,Canada,North America,49.1390842,-102.99148070000001,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Arborfield - 400.0 people,,,,,,,,Estevan - rainfall = 127.0 mm in 24 hours,,,,
502.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Bhopal,India,Asia,23.2599333,77.41261499999996,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
503.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Satna,India,Asia,24.6005075,80.83224280000002,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
504.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Shajapur,India,Asia,23.4185828,76.59505549999994,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
505.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Jabalpur,India,Asia,23.181467,79.98640709999995,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
506.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Harda,India,Asia,22.3355446,77.09960849999993,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
507.0,14847,FloodList,http://floodlist.com/asia/india-floods-5-states-leave-least-35-dead-thousands-displaced,2016-07-07T00:00:00,2016-07-07T00:00:00,Panna,India,Asia,24.7180311,80.18192679999993,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 37.0 people; Satna - 17.0 people,,,,Unknown location - 15000.0 people; Satna - 4500.0 people,,,,,,,,Narmada River at Hoshangabad - river level = 292.5 metres,Unknown location - 9.0 people,,,
508.0,14830,FloodList,http://floodlist.com/asia/india-july-2016-floods-assam-uttarakhand-arunachal-pradesh,2016-07-01T00:00:00,2016-07-02T00:00:00,Chamoli,India,Asia,30.2937439,79.56034399999999,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Chamoli and Pithoragarh - 30.0 people,,,,,,,,,,,,unspecified - rainfall = 40.0 mm in 24 hours,,,,
509.0,14830,FloodList,http://floodlist.com/asia/india-july-2016-floods-assam-uttarakhand-arunachal-pradesh,2016-07-01T00:00:00,2016-07-02T00:00:00,Pithoragarh,India,Asia,30.0815485,80.36586499999999,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Chamoli and Pithoragarh - 30.0 people,,,,,,,,,,,,unspecified - rainfall = 40.0 mm in 24 hours,,,,
510.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Lakhimpur,India,Asia,27.2063587,94.1513764,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
511.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Golaghat,India,Asia,26.5238515,93.96233699999993,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
512.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Morigaon,India,Asia,26.2528853,92.33695499999999,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
513.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Barpeta,India,Asia,26.3304209,91.00405469999998,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
514.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Jorhat,India,Asia,26.7465203,94.20258590000003,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
515.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Biswanath,India,Asia,26.7266632,93.14785140000004,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
516.0,14828,FloodList,http://floodlist.com/asia/india-assam-floods-worsen-july-2016,2016-07-01T00:00:00,2016-08-04T00:00:00,Sivsagar,India,Asia,26.9826098,94.64245210000001,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Unknown location - 1794554.0 people,,,,Unknown location - 34.0 people,,,,Unknown location - 229544.0 people,,,,,,,,"Sankosh at Golokganj, Dhubri - river level = 30.77 metres; Beki River at Beki Road bridge, Barpeta - river level = 45.82 metres; Brahmaputra River at Tezpur, Sonitpur - river level = 66.22 metres",,,,
517.0,14825,FloodList,http://floodlist.com/asia/china-yangtze-river-basin-floods-continue-tropical-cyclone-nepartak-hits,2016-06-30T00:00:00,2016-06-30T00:00:00,Wuhan,China,Asia,30.593099,114.30539299999998,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 168.0 people,,,,,,,,,,,,"Chaohu, Anhui Province - rainfall = 293.0 mm in 24 hours; Macheng, Hubei Province - rainfall = 285.0 mm in 24 hours",Unknown location - 29.0 people,,,
518.0,14822,FloodList,http://floodlist.com/asia/turkey-deadly-floods-ordu-province-july-2016,2016-07-05T00:00:00,2016-07-07T00:00:00,Persembe,Turkey,Asia,41.0408442,37.729597199999944,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Persembe - 2.0 people,,,,,,,,,,,,Persembe - rainfall = 158.0 mm in 24 hours,Persembe - 1.0 people,,,
519.0,14773,FloodList,http://floodlist.com/asia/pakistan-30-feared-dead-floods-north,2016-07-02T00:00:00,2016-07-02T00:00:00,"Ursoon Village, Chitral District, Khyber Pakhtunkhwa",Pakistan,Asia,35.4900723,71.72424920000003,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 29.0 people,,,,,,,,,,,Unknown location - 4.0 people,,,,,
520.0,14592,FloodList,http://floodlist.com/america/usa/usa-governor-declares-emergency-in-44-counties-after-floods-west-virginia-june-2016,2016-06-23T00:00:00,2016-06-25T00:00:00,Greenbrier County,United States of America,North America,38.0198478,-80.54384499999998,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 23.0 people,,,,,,,,,,,,Greenbrier county - rainfall = 254.0 mm in 24 hours; Elk River at Queen Shoals - river level = 10.02 metres; Gauley River at Camden-on-Gauley - river level = 8.88 metres; Elk River at Clay - river level = 9.23 metres,,,,
521.0,14592,FloodList,http://floodlist.com/america/usa/usa-governor-declares-emergency-in-44-counties-after-floods-west-virginia-june-2016,2016-06-23T00:00:00,2016-06-25T00:00:00,Nicholas County,United States of America,North America,38.33077139999999,-80.76578039999998,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 23.0 people,,,,,,,,,,,,Greenbrier county - rainfall = 254.0 mm in 24 hours; Elk River at Queen Shoals - river level = 10.02 metres; Gauley River at Camden-on-Gauley - river level = 8.88 metres; Elk River at Clay - river level = 9.23 metres,,,,
522.0,14592,FloodList,http://floodlist.com/america/usa/usa-governor-declares-emergency-in-44-counties-after-floods-west-virginia-june-2016,2016-06-23T00:00:00,2016-06-25T00:00:00,Kanawha County,United States of America,North America,38.25569050000001,-81.4278984,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 23.0 people,,,,,,,,,,,,Greenbrier county - rainfall = 254.0 mm in 24 hours; Elk River at Queen Shoals - river level = 10.02 metres; Gauley River at Camden-on-Gauley - river level = 8.88 metres; Elk River at Clay - river level = 9.23 metres,,,,
523.0,14592,FloodList,http://floodlist.com/america/usa/usa-governor-declares-emergency-in-44-counties-after-floods-west-virginia-june-2016,2016-06-23T00:00:00,2016-06-25T00:00:00,Webster County,United States of America,North America,38.50703829999999,-80.36586499999999,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 23.0 people,,,,,,,,,,,,Greenbrier county - rainfall = 254.0 mm in 24 hours; Elk River at Queen Shoals - river level = 10.02 metres; Gauley River at Camden-on-Gauley - river level = 8.88 metres; Elk River at Clay - river level = 9.23 metres,,,,
524.0,14596,FloodList,http://floodlist.com/asia/indonesia-floods-landslides-north-sulawesi-june-2016,2016-06-17T00:00:00,2016-06-22T00:00:00,Purworejo,Indonesia,Asia,-7.696450899999999,109.99894159999997,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 47.0 people,,,,,,,,,,,,,,,,
525.0,14595,FloodList,http://floodlist.com/asia/japan-deadly-floods-landslides-kumamoto-june-2016,2016-06-20T00:00:00,2016-06-22T00:00:00,Kumamoto Prefecture,Japan,Asia,32.789827,130.74166719999994,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Kumamoto Prefecture - 6.0 people,,,,,,,,,,,,Kosa - rainfall = 250.0 mm in 24 hours,,,,
526.0,14598,FloodList,http://floodlist.com/america/canada-dawson-creek-chetwynd-british-columbia-june-2016,2016-06-14T00:00:00,2016-06-17T00:00:00,Dawson Creek,Canada,North America,55.75962740000001,-120.23766230000001,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Chetwynd - rainfall = 129.6 mm in 24 hours; Dawson Creek - rainfall = 105.6 mm in 24 hours; Pine River near East Pine - river discharge = 3116.0 m3/s; Sukunka River - river discharge = 845.0 m3/s,,,,
527.0,14598,FloodList,http://floodlist.com/america/canada-dawson-creek-chetwynd-british-columbia-june-2016,2016-06-14T00:00:00,2016-06-17T00:00:00,Chetwynd,Canada,North America,55.6976802,-121.6296734,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Chetwynd - rainfall = 129.6 mm in 24 hours; Dawson Creek - rainfall = 105.6 mm in 24 hours; Pine River near East Pine - river discharge = 3116.0 m3/s; Sukunka River - river discharge = 845.0 m3/s,,,,
528.0,14601,FloodList,http://floodlist.com/america/usa/oklahoma-emergency-declared-9-counties-floods-june-2016,2016-06-11T00:00:00,2016-06-15T00:00:00,Duncan,United States of America,North America,34.5023028,-97.9578128,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Duncan - 1.0 people,,,,,,,,,,,,Maysville - rainfall = 228.0 mm in 24 hours,,,,
529.0,14601,FloodList,http://floodlist.com/america/usa/oklahoma-emergency-declared-9-counties-floods-june-2016,2016-06-11T00:00:00,2016-06-15T00:00:00,Maysville,United States of America,North America,34.81729869999999,-97.4058604,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Duncan - 1.0 people,,,,,,,,,,,,Maysville - rainfall = 228.0 mm in 24 hours,,,,
530.0,14602,FloodList,http://floodlist.com/africa/abakaliki-ebonyi-nigeria-floods-june-2016,2016-06-12T00:00:00,2016-06-14T00:00:00,Abakaliki,Nigeria,Africa,6.3230608,8.11201159999996,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Abakaliki - 5000.0 people,,,,,,,,,,,,
531.0,14603,FloodList,http://floodlist.com/africa/ghana-accra-floods-june-2016,2016-06-09T00:00:00,2016-06-16T00:00:00,Accra,Ghana,Africa,5.603716800000001,-0.18696439999996528,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Accra - 1.0 people; Cape Coast - 5.0 people,,,,,,,,,,,,Accra - rainfall = 190.0 mm in 24 hours,,,,
532.0,14603,FloodList,http://floodlist.com/africa/ghana-accra-floods-june-2016,2016-06-09T00:00:00,2016-06-16T00:00:00,Cape Coast,Ghana,Africa,5.13151,-1.2794744000000264,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Accra - 1.0 people; Cape Coast - 5.0 people,,,,,,,,,,,,Accra - rainfall = 190.0 mm in 24 hours,,,,
533.0,14605,FloodList,http://floodlist.com/australia/new-south-wales-tasmania-floods-3-dead-june-2016,2016-06-04T00:00:00,2016-06-08T00:00:00,Invermay,Australia,Oceania,-41.4205699,147.13217399999996,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Tasmania - 4.0 people; New South Wales - 2.0 people; Australian Capital Territory - 1.0 people,,,,,,,,,,,,"Turramurra, New South Wales - rainfall = 165.0 mm in 24 hours; Mount Victoria, Tasmania - rainfall = 193.0 mm in 24 hours",,,,
534.0,14605,FloodList,http://floodlist.com/australia/new-south-wales-tasmania-floods-3-dead-june-2016,2016-06-04T00:00:00,2016-06-08T00:00:00,Latrobe,Australia,Oceania,-41.24426150000001,146.4059052,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Tasmania - 4.0 people; New South Wales - 2.0 people; Australian Capital Territory - 1.0 people,,,,,,,,,,,,"Turramurra, New South Wales - rainfall = 165.0 mm in 24 hours; Mount Victoria, Tasmania - rainfall = 193.0 mm in 24 hours",,,,
535.0,14605,FloodList,http://floodlist.com/australia/new-south-wales-tasmania-floods-3-dead-june-2016,2016-06-04T00:00:00,2016-06-08T00:00:00,Ouse,Australia,Oceania,-42.48333299999999,146.71666700000003,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Tasmania - 4.0 people; New South Wales - 2.0 people; Australian Capital Territory - 1.0 people,,,,,,,,,,,,"Turramurra, New South Wales - rainfall = 165.0 mm in 24 hours; Mount Victoria, Tasmania - rainfall = 193.0 mm in 24 hours",,,,
536.0,14597,FloodList,http://floodlist.com/australia/queensland-storm-floods-june-2016,2016-06-19T00:00:00,2016-06-20T00:00:00,Mooloolaba,Australia,Oceania,-26.682,153.11799999999994,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Toowong - rainfall = 178.0 mm in 24 hours; Brisbane - rainfall = 112.0 mm in 24 hours,,,,
537.0,14597,FloodList,http://floodlist.com/australia/queensland-storm-floods-june-2016,2016-06-19T00:00:00,2016-06-20T00:00:00,Toowong,Australia,Oceania,-27.487,152.98400000000004,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,Toowong - rainfall = 178.0 mm in 24 hours; Brisbane - rainfall = 112.0 mm in 24 hours,,,,
538.0,14293,FloodList,http://floodlist.com/europe/germany-deadly-floods-hit-bavaria-june-2016,2016-06-01T00:00:00,2016-06-03T00:00:00,Simbach am Inn,Germany,Europe,48.2675863,13.027362799999992,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Rottal-Inn District - 6.0 people,,,,,,,,,,,,Altbach River level at Triftern - river level = 3.45 metres; Inn River level at Simbach am Inn - river level = 4.8 metres,,,,
539.0,14293,FloodList,http://floodlist.com/europe/germany-deadly-floods-hit-bavaria-june-2016,2016-06-01T00:00:00,2016-06-03T00:00:00,Triftern,Germany,Europe,48.394712,13.00481549999995,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Rottal-Inn District - 6.0 people,,,,,,,,,,,,Altbach River level at Triftern - river level = 3.45 metres; Inn River level at Simbach am Inn - river level = 4.8 metres,,,,
540.0,14291,FloodList,http://floodlist.com/europe/france-floods-1-dead-seine-river-rise-paris-june-2016,2016-05-28T00:00:00,2016-06-04T00:00:00,"Saint-Martin-dOrdon, Yonne Department",France,Europe,48.023361,3.174681899999996,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 4.0 people,,,,Unknown location - 20000.0 people,,,,,,,,Loing River at Episy - river level = 3.99 metres; Loing River at Nemours - river level = 4.63 metres,,,,
541.0,14291,FloodList,http://floodlist.com/europe/france-floods-1-dead-seine-river-rise-paris-june-2016,2016-05-28T00:00:00,2016-06-04T00:00:00,"Nemours, Seine-et-Marne",France,Europe,48.267043,2.6926109999999426,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 4.0 people,,,,Unknown location - 20000.0 people,,,,,,,,Loing River at Episy - river level = 3.99 metres; Loing River at Nemours - river level = 4.63 metres,,,,
542.0,14291,FloodList,http://floodlist.com/europe/france-floods-1-dead-seine-river-rise-paris-june-2016,2016-05-28T00:00:00,2016-06-04T00:00:00,"Souppes sur Loing, Seine-et-Marne",France,Europe,48.18362500000001,2.7331779999999526,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Unknown location - 4.0 people,,,,Unknown location - 20000.0 people,,,,,,,,Loing River at Episy - river level = 3.99 metres; Loing River at Nemours - river level = 4.63 metres,,,,
543.0,14268,FloodList,http://floodlist.com/america/brazil-landslide-recife-pernambuco-may-2016,2016-05-29T00:00:00,2016-06-02T00:00:00,Olinda,Brazil,South America,-7.990714100000001,-34.841621599999996,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Olinda - 1.0 people,,,,Recife - 15000.0 people,,,,,,,,Recife - rainfall = 235.0 mm in 24 hours,Olinda - 3.0 people,,,
544.0,14248,FloodList,http://floodlist.com/europe/germany-floods-baden-wurttemberg-may-2016,2016-05-29T00:00:00,2016-05-31T00:00:00,Schwabisch Hall,Germany,Europe,49.1124645,9.737264900000014,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Schwabisch Gmund - 2.0 people; Weibach - 1.0 people,,,,,,,,,,,,Kirchberg - rainfall = 93.0 mm in 24 hours,,,,
545.0,14248,FloodList,http://floodlist.com/europe/germany-floods-baden-wurttemberg-may-2016,2016-05-29T00:00:00,2016-05-31T00:00:00,Schwabisch Gmund,Germany,Europe,48.7994019,9.804570399999989,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Schwabisch Gmund - 2.0 people; Weibach - 1.0 people,,,,,,,,,,,,Kirchberg - rainfall = 93.0 mm in 24 hours,,,,
546.0,14248,FloodList,http://floodlist.com/europe/germany-floods-baden-wurttemberg-may-2016,2016-05-29T00:00:00,2016-05-31T00:00:00,Weibach,Germany,Europe,49.2961915,9.59491950000006,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Schwabisch Gmund - 2.0 people; Weibach - 1.0 people,,,,,,,,,,,,Kirchberg - rainfall = 93.0 mm in 24 hours,,,,
547.0,14231,FloodList,http://floodlist.com/america/usa/president-declares-disaster-texas-floods-may-june-2016,2016-05-26T00:00:00,2016-05-26T00:00:00,"Brenham, Washington County, Texas",United States of America,North America,30.1668828,-96.39774419999998,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Texas - 15.0 people,,,,,,,,,,,,"Brenham - rainfall = 420.0 mm in 24 hours; Brazos River, Richmond - river level = 16.7 metres",,,,
548.0,14226,FloodList,http://floodlist.com/africa/somalia-30000-need-food-drinking-water-flooding,2016-05-15T00:00:00,2016-05-15T00:00:00,Beledweyne,Somalia,Africa,4.7429412,45.2009362,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Unknown location - 30000.0 people,,,,,,,,,,,,,,,,,,,,
549.0,14224,FloodList,http://floodlist.com/asia/india-11-killed-in-assam-floods-and-landslides,2016-05-16T00:00:00,2016-05-20T00:00:00,Hailakandi,India,Asia,24.6811018,92.56380549999994,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Karimganj - 5.0 people; Hailakandi - 6.0 people,,,,,,,,,,,,,,,,
550.0,14224,FloodList,http://floodlist.com/asia/india-11-killed-in-assam-floods-and-landslides,2016-05-16T00:00:00,2016-05-20T00:00:00,Karimganj,India,Asia,24.8649128,92.35915309999996,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Karimganj - 5.0 people; Hailakandi - 6.0 people,,,,,,,,,,,,,,,,
551.0,14222,FloodList,http://floodlist.com/asia/tajikistan-floods-rudaky-aini-panjekent-may-2016,2016-05-18T00:00:00,2016-05-20T00:00:00,Kohistanat,Afghanistan,Asia,35.4030708,65.95119929999998,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Kohistanat - 20.0 people,,,,,,,,,,,Kohistanat - 22.0 people,,,,,
552.0,14218,FloodList,http://floodlist.com/asia/india-2-dead-manipur-floods-several-rivers-overflowing-heavy-rain,2016-05-22T00:00:00,2016-05-26T00:00:00,Imphal,India,Asia,24.8170111,93.93684389999999,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,
553.0,14093,FloodList,http://floodlist.com/asia/pakistan-least-46-killed-floods-khyber-pakhtunkhwa,2016-04-02T00:00:00,2016-04-08T00:00:00,"Kohistan Valley, location of the deadly landslide",Pakistan,Asia,35.2611263,73.27653609999993,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,,,,,"Kohistan, Khyber Pakhtunkhwa - 88.0 people; Gilgit-Baltistan - 15.0 people; Azad Jammu and Kashmir - 12.0 people",,,,,,,,,,,"Khyber Pakhtunkhwa, Azad Jammu and Kashmir, Gilgit-Baltistan - 77.0 people","Malam Jabba, Khyber Pakhtunkhwa - rainfall = 115.0 mm in 24 hours",,,,
554.0,14091,FloodList,http://floodlist.com/australia/fiji-deadly-floods-viti-levu-tropical-cyclone-zena-approaches,2016-04-05T00:00:00,2016-04-07T00:00:00,"Viti Levu, Fiji",Fiji,Oceania,-17.8483187,178.0118473,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Viti Levu - 3.0 people,,,,Viti Levu - 3500.0 people,,,,,,,,,,,,
555.0,14091,FloodList,http://floodlist.com/australia/fiji-deadly-floods-viti-levu-tropical-cyclone-zena-approaches,2016-04-05T00:00:00,2016-04-07T00:00:00,"Nadi, Fiji",Fiji,Oceania,-17.7765356,177.43562270000007,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Viti Levu - 3.0 people,,,,Viti Levu - 3500.0 people,,,,,,,,,,,,
556.0,14089,FloodList,http://floodlist.com/africa/malawi-floods-mzuzu-karonga-april-2016,2016-04-06T00:00:00,2016-04-10T00:00:00,Mzuzu,Malawi,Africa,-11.4389649,34.00843950000001,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mzuzu - 12.0 people,,,,Karonga - 9000.0 people,,,,,,,,Ngosi - rainfall = 143.0 mm in 24 hours,,,,
